id_rh,nilai_rh,id_waktu,id_tanggal
RH59186,71.9,J8,
RH59187,72.8,J8,
RH59188,74.2,J8,
RH59189,72.9,J8,
RH59190,70.5,J9,
RH59191,70.7,J9,
RH59192,71.3,J9,
RH59193,72.6,J9,
RH59194,73.9,J9,
RH59195,75.3,J9,
RH59196,76.1,J10,
RH59197,75.4,J10,
RH59198,75.7,J10,
RH59199,75.6,J10,
RH59200,74.9,J10,
RH59201,74.2,J10,
RH59202,75.2,J11,
RH59203,75.2,J11,
RH59204,75.7,J11,
RH59205,76.2,J11,
RH59206,76.4,J11,
RH59207,76.5,J11,
RH59208,76.8,J12,
RH59209,77.1,J12,
RH59210,77.7,J12,
RH59211,78.2,J12,
RH59212,78.3,J12,
RH59213,78.8,J12,
RH59214,79.6,J13,
RH59215,79.9,J13,
RH59216,79.8,J13,
RH59217,79.4,J13,
RH59218,80,J13,
RH59219,80.9,J13,
RH59220,80.5,J14,
RH59221,79.9,J14,
RH59222,81.1,J14,
RH59223,81.7,J14,
RH59224,81,J14,
RH59225,81.2,J14,
RH59226,81.8,J15,
RH59227,81.4,J15,
RH59228,81.6,J15,
RH59229,82,J15,
RH59230,82.6,J15,
RH59231,82.8,J15,
RH59232,82.9,J16,
RH59233,83,J16,
RH59234,82.8,J16,
RH59235,83.5,J16,
RH59236,83.6,J16,
RH59237,83.8,J16,
RH59238,84.2,J17,
RH59239,84.2,J17,
RH59240,84.4,J17,
RH59241,84.3,J17,
RH59242,83.8,J17,
RH59243,83.7,J17,
RH59244,83.7,J18,
RH59245,83.8,J18,
RH59246,84.2,J18,
RH59247,84.4,J18,
RH59248,84.6,J18,
RH59249,84.7,J18,
RH59250,84.9,J19,
RH59251,84.7,J19,
RH59252,84.4,J19,
RH59253,84.4,J19,
RH59254,84.4,J19,
RH59255,84.8,J19,
RH59256,85,J20,
RH59257,85.3,J20,
RH59258,85,J20,
RH59259,85.3,J20,
RH59260,85.5,J20,
RH59261,85.7,J20,
RH59262,85.7,J21,
RH59263,85.8,J21,
RH59264,85.6,J21,
RH59265,85.9,J21,
RH59266,86.1,J21,
RH59267,85.7,J21,
RH59268,85.4,J22,
RH59269,85.6,J22,
RH59270,85.3,J22,
RH59271,84.9,J22,
RH59272,84.8,J22,
RH59273,84.6,J22,
RH59274,84.1,J23,
RH59275,83.3,J23,
RH59276,82.5,J23,
RH59277,81.7,J23,
RH59278,82.2,J23,
RH59279,79.8,J23,
RH59280,80.1,J24,
RH59281,79.7,J24,
RH59282,76.8,J24,
RH59283,76,J24,
RH59284,76.2,J24,
RH59285,75,J24,
RH59286,76.3,J1,
RH59287,75.1,J1,
RH59288,73.9,J1,
RH59289,73.1,J1,
RH59290,71.9,J1,
RH59291,71,J1,
RH59292,70.1,J2,
RH59293,67.6,J2,
RH59294,65.3,J2,
RH59295,64.6,J2,
RH59296,62.2,J2,
RH59297,62.9,J2,
RH59298,64.7,J3,
RH59299,63.3,J3,
RH59300,63.4,J3,
RH59301,62.3,J3,
RH59302,61.5,J3,
RH59303,60.5,J3,
RH59304,59.4,J4,
RH59305,58.8,J4,
RH59306,58.2,J4,
RH59307,57.3,J4,
RH59308,58.1,J4,
RH59309,58.9,J4,
RH59310,58.9,J5,
RH59311,58.7,J5,
RH59312,61.7,J5,
RH59313,64.3,J5,
RH59314,66.6,J5,
RH59315,69,J5,
RH59316,69.8,J6,
RH59317,70.2,J6,
RH59318,72.7,J6,
RH59319,75.4,J6,
RH59320,81.1,J6,
RH59321,82,J6,
RH59322,81.2,J7,
RH59323,80.9,J7,
RH59324,79.9,J7,
RH59325,76.3,J7,
RH59326,74,J7,
RH59327,69.1,J7,
RH59328,66.6,J8,
RH59329,66.3,J8,
RH59330,63.8,J8,
RH59331,64.6,J8,
RH59332,65.4,J8,
RH59333,64.3,J8,
RH59334,65.4,J9,
RH59335,65.6,J9,
RH59336,67.9,J9,
RH59337,69.3,J9,
RH59338,70.2,J9,
RH59339,72.1,J9,
RH59340,73.6,J10,
RH59341,74.2,J10,
RH59342,75.4,J10,
RH59343,76.5,J10,
RH59344,77.2,J10,
RH59345,77.7,J10,
RH59346,77.5,J11,
RH59347,77,J11,
RH59348,77.4,J11,
RH59349,76.9,J11,
RH59350,77.5,J11,
RH59351,77.9,J11,
RH59352,78.2,J12,
RH59353,78.6,J12,
RH59354,79,J12,
RH59355,78.9,J12,
RH59356,79.1,J12,
RH59357,79.3,J12,
RH59358,79.9,J13,
RH59359,80.2,J13,
RH59360,80,J13,
RH59361,80,J13,
RH59362,80,J13,
RH59363,79.7,J13,
RH59364,80.3,J14,
RH59365,80.7,J14,
RH59366,81,J14,
RH59367,81.4,J14,
RH59368,81.4,J14,
RH59369,81.1,J14,
RH59370,81.2,J15,
RH59371,81,J15,
RH59372,80.8,J15,
RH59373,80.5,J15,
RH59374,80.4,J15,
RH59375,80.1,J15,
RH59376,80.1,J16,
RH59377,80.5,J16,
RH59378,80.4,J16,
RH59379,80.6,J16,
RH59380,81,J16,
RH59381,81.4,J16,
RH59382,81.7,J17,
RH59383,81.8,J17,
RH59384,82.3,J17,
RH59385,82.5,J17,
RH59386,82.8,J17,
RH59387,82.7,J17,
RH59388,82.7,J18,
RH59389,82.7,J18,
RH59390,82.3,J18,
RH59391,82.5,J18,
RH59392,82.9,J18,
RH59393,82.9,J18,
RH59394,83.2,J19,
RH59395,83.5,J19,
RH59396,83.7,J19,
RH59397,84.4,J19,
RH59398,84.5,J19,
RH59399,84.5,J19,
RH59400,84.7,J20,
RH59401,85.1,J20,
RH59402,85.3,J20,
RH59403,85.2,J20,
RH59404,86,J20,
RH59405,86.2,J20,
RH59406,85.8,J21,
RH59407,85.8,J21,
RH59408,86.5,J21,
RH59409,86.7,J21,
RH59410,86.9,J21,
RH59411,87,J21,
RH59412,87,J22,
RH59413,87.6,J22,
RH59414,87.6,J22,
RH59415,88.2,J22,
RH59416,88.3,J22,
RH59417,88.1,J22,
RH59418,87.8,J23,
RH59419,86.6,J23,
RH59420,84.3,J23,
RH59421,82.7,J23,
RH59422,81.2,J23,
RH59423,79.7,J23,
RH59424,78.4,J24,
RH59425,77.3,J24,
RH59426,75.7,J24,
RH59427,74.4,J24,
RH59428,75,J24,
RH59429,74.4,J24,
RH59430,73.2,J1,
RH59431,71.3,J1,
RH59432,68.8,J1,
RH59433,67.7,J1,
RH59434,62.7,J1,
RH59435,63.6,J1,
RH59436,62.7,J2,
RH59437,56.6,J2,
RH59438,56,J2,
RH59439,57.5,J2,
RH59440,60.2,J2,
RH59441,57.5,J2,
RH59442,56.8,J3,
RH59443,56.3,J3,
RH59444,58.5,J3,
RH59445,59.2,J3,
RH59446,57.2,J3,
RH59447,59,J3,
RH59448,59.8,J4,
RH59449,58.7,J4,
RH59450,56.7,J4,
RH59451,56.8,J4,
RH59452,56.5,J4,
RH59453,56,J4,
RH59454,59.6,J5,
RH59455,59.8,J5,
RH59456,60.8,J5,
RH59457,59.3,J5,
RH59458,58.4,J5,
RH59459,58.6,J5,
RH59460,63,J6,
RH59461,62.7,J6,
RH59462,60.6,J6,
RH59463,58.4,J6,
RH59464,57.4,J6,
RH59465,57.8,J6,
RH59466,58,J7,
RH59467,58.7,J7,
RH59468,60.6,J7,
RH59469,61.4,J7,
RH59470,62.4,J7,
RH59471,63.3,J7,
RH59472,63,J8,
RH59473,63.4,J8,
RH59474,63.9,J8,
RH59475,63,J8,
RH59476,64.2,J8,
RH59477,64.1,J8,
RH59478,64.2,J9,
RH59479,64.3,J9,
RH59480,64.6,J9,
RH59481,64.4,J9,
RH59482,65.2,J9,
RH59483,66.5,J9,
RH59484,67.1,J10,
RH59485,68.1,J10,
RH59486,69.7,J10,
RH59487,70.9,J10,
RH59488,72.5,J10,
RH59489,73.8,J10,
RH59490,74.5,J11,
RH59491,76.8,J11,
RH59492,76.2,J11,
RH59493,75.9,J11,
RH59494,76.2,J11,
RH59495,77.8,J11,
RH59496,79,J12,
RH59497,79,J12,
RH59498,79.2,J12,
RH59499,80.2,J12,
RH59500,80.1,J12,
RH59501,80,J12,
RH59502,79.7,J13,
RH59503,79.5,J13,
RH59504,79.9,J13,
RH59505,79.7,J13,
RH59506,81.1,J13,
RH59507,82.5,J13,
RH59508,83,J14,
RH59509,82.4,J14,
RH59510,81.6,J14,
RH59511,81.8,J14,
RH59512,82.6,J14,
RH59513,83.7,J14,
RH59514,84.6,J15,
RH59515,84.8,J15,
RH59516,84.1,J15,
RH59517,84.6,J15,
RH59518,85.2,J15,
RH59519,85,J15,
RH59520,85.6,J16,
RH59521,86.5,J16,
RH59522,87.1,J16,
RH59523,87.4,J16,
RH59524,87.1,J16,
RH59525,86.3,J16,
RH59526,84.5,J17,
RH59527,83.9,J17,
RH59528,83.6,J17,
RH59529,84.2,J17,
RH59530,85,J17,
RH59531,85.7,J17,
RH59532,85.7,J18,
RH59533,86.2,J18,
RH59534,86.7,J18,
RH59535,86.3,J18,
RH59536,86,J18,
RH59537,86.4,J18,
RH59538,86.7,J19,
RH59539,86.6,J19,
RH59540,86.6,J19,
RH59541,87.3,J19,
RH59542,87.3,J19,
RH59543,87.7,J19,
RH59544,88.2,J20,
RH59545,88.6,J20,
RH59546,88.6,J20,
RH59547,88.8,J20,
RH59548,89,J20,
RH59549,88.8,J20,
RH59550,89.4,J21,
RH59551,89.6,J21,
RH59552,89.4,J21,
RH59553,90,J21,
RH59554,90.1,J21,
RH59555,90.3,J21,
RH59556,90.2,J22,
RH59557,89.9,J22,
RH59558,90.5,J22,
RH59559,90.7,J22,
RH59560,90.9,J22,
RH59561,91.4,J22,
RH59562,91.1,J23,
RH59563,89.4,J23,
RH59564,87.6,J23,
RH59565,85.8,J23,
RH59566,84.8,J23,
RH59567,84.4,J23,
RH59568,82.9,J24,
RH59569,80.2,J24,
RH59570,77.4,J24,
RH59571,75.5,J24,
RH59572,75.7,J24,
RH59573,74,J24,
RH59574,70.8,J1,
RH59575,71.5,J1,
RH59576,72.5,J1,
RH59577,73,J1,
RH59578,74.2,J1,
RH59579,73.8,J1,
RH59580,73.6,J2,
RH59581,71.9,J2,
RH59582,71.5,J2,
RH59583,73.5,J2,
RH59584,74.4,J2,
RH59585,74.7,J2,
RH59586,72.1,J3,
RH59587,70.8,J3,
RH59588,69.5,J3,
RH59589,68.6,J3,
RH59590,66.2,J3,
RH59591,62.8,J3,
RH59592,62,J4,
RH59593,62.1,J4,
RH59594,60.1,J4,
RH59595,59.4,J4,
RH59596,66,J4,
RH59597,62.1,J4,
RH59598,59.4,J5,
RH59599,60.8,J5,
RH59600,58.1,J5,
RH59601,58.9,J5,
RH59602,64.7,J5,
RH59603,67.7,J5,
RH59604,67.1,J6,
RH59605,64.8,J6,
RH59606,63.5,J6,
RH59607,64.2,J6,
RH59608,62.3,J6,
RH59609,61.2,J6,
RH59610,62.6,J7,
RH59611,61.7,J7,
RH59612,61.7,J7,
RH59613,61.8,J7,
RH59614,62.6,J7,
RH59615,63,J7,
RH59616,62.5,J8,
RH59617,61,J8,
RH59618,61.1,J8,
RH59619,66.1,J8,
RH59620,67.1,J8,
RH59621,65.4,J8,
RH59622,63.9,J9,
RH59623,64.6,J9,
RH59624,66.1,J9,
RH59625,63.1,J9,
RH59626,71,J9,
RH59627,73.8,J9,
RH59628,74.5,J10,
RH59629,75,J10,
RH59630,76.3,J10,
RH59631,78.3,J10,
RH59632,79.9,J10,
RH59633,80.8,J10,
RH59634,80.9,J11,
RH59635,80.8,J11,
RH59636,81.5,J11,
RH59637,81.1,J11,
RH59638,81.7,J11,
RH59639,81.7,J11,
RH59640,83,J12,
RH59641,83.4,J12,
RH59642,82.8,J12,
RH59643,82.8,J12,
RH59644,83.2,J12,
RH59645,82.9,J12,
RH59646,82.6,J13,
RH59647,82.6,J13,
RH59648,83.2,J13,
RH59649,84.4,J13,
RH59650,84.1,J13,
RH59651,83.4,J13,
RH59652,81.9,J14,
RH59653,81.2,J14,
RH59654,81.3,J14,
RH59655,81.4,J14,
RH59656,82.7,J14,
RH59657,83.2,J14,
RH59658,82.8,J15,
RH59659,83.3,J15,
RH59660,83.7,J15,
RH59661,83.8,J15,
RH59662,84,J15,
RH59663,83.8,J15,
RH59664,84.1,J16,
RH59665,84.3,J16,
RH59666,84.5,J16,
RH59667,84,J16,
RH59668,84.5,J16,
RH59669,85.1,J16,
RH59670,85.4,J17,
RH59671,85.5,J17,
RH59672,85.5,J17,
RH59673,86.1,J17,
RH59674,85.9,J17,
RH59675,85.9,J17,
RH59676,85.8,J18,
RH59677,84.9,J18,
RH59678,85.2,J18,
RH59679,85.8,J18,
RH59680,86.2,J18,
RH59681,86.9,J18,
RH59682,87.1,J19,
RH59683,86.6,J19,
RH59684,84.8,J19,
RH59685,83.4,J19,
RH59686,82.1,J19,
RH59687,85.4,J19,
RH59688,90.4,J20,
RH59689,91.5,J20,
RH59690,92.1,J20,
RH59691,92.3,J20,
RH59692,92.3,J20,
RH59693,93.1,J20,
RH59694,90.4,J21,
RH59695,87.4,J21,
RH59696,86.4,J21,
RH59697,87.2,J21,
RH59698,87.6,J21,
RH59699,87.8,J21,
RH59700,87.6,J22,
RH59701,88.9,J22,
RH59702,87.8,J22,
RH59703,86.5,J22,
RH59704,86.4,J22,
RH59705,84.9,J22,
RH59706,84.9,J23,
RH59707,86.1,J23,
RH59708,85.7,J23,
RH59709,85.8,J23,
RH59710,85,J23,
RH59711,84.7,J23,
RH59712,84.9,J24,
RH59713,84.6,J24,
RH59714,84.1,J24,
RH59715,83.3,J24,
RH59716,83.3,J24,
RH59717,83.6,J24,
RH59718,83.9,J1,
RH59719,84.2,J1,
RH59720,84.4,J1,
RH59721,80.8,J1,
RH59722,79.1,J1,
RH59723,78.3,J1,
RH59724,74,J2,
RH59725,74.2,J2,
RH59726,73.5,J2,
RH59727,70.4,J2,
RH59728,70.8,J2,
RH59729,68.1,J2,
RH59730,69.5,J3,
RH59731,69.5,J3,
RH59732,66.7,J3,
RH59733,64.7,J3,
RH59734,64.6,J3,
RH59735,64.3,J3,
RH59736,63.4,J4,
RH59737,64.4,J4,
RH59738,64.9,J4,
RH59739,63.5,J4,
RH59740,63.6,J4,
RH59741,63,J4,
RH59742,62.8,J5,
RH59743,62.2,J5,
RH59744,59.9,J5,
RH59745,60.6,J5,
RH59746,63.2,J5,
RH59747,64.7,J5,
RH59748,64.9,J6,
RH59749,66.2,J6,
RH59750,65.9,J6,
RH59751,65.5,J6,
RH59752,66.6,J6,
RH59753,66.5,J6,
RH59754,65.9,J7,
RH59755,67.7,J7,
RH59756,68.4,J7,
RH59757,70.4,J7,
RH59758,70.2,J7,
RH59759,70.5,J7,
RH59760,71.3,J8,
RH59761,71,J8,
RH59762,70.9,J8,
RH59763,73,J8,
RH59764,74.6,J8,
RH59765,74.8,J8,
RH59766,75.5,J9,
RH59767,76.1,J9,
RH59768,76.6,J9,
RH59769,77.4,J9,
RH59770,78.7,J9,
RH59771,79.5,J9,
RH59772,79.7,J10,
RH59773,79.9,J10,
RH59774,80.1,J10,
RH59775,79,J10,
RH59776,77,J10,
RH59777,77.1,J10,
RH59778,75.7,J11,
RH59779,74.6,J11,
RH59780,75.2,J11,
RH59781,75.2,J11,
RH59782,75.8,J11,
RH59783,76,J11,
RH59784,75.5,J12,
RH59785,74.7,J12,
RH59786,73.9,J12,
RH59787,74.2,J12,
RH59788,74.9,J12,
RH59789,75.7,J12,
RH59790,76.1,J13,
RH59791,76.4,J13,
RH59792,76.3,J13,
RH59793,76.5,J13,
RH59794,76.5,J13,
RH59795,76.8,J13,
RH59796,77.8,J14,
RH59797,79.3,J14,
RH59798,80.1,J14,
RH59799,81.4,J14,
RH59800,81.5,J14,
RH59801,81.5,J14,
RH59802,81.3,J15,
RH59803,80.8,J15,
RH59804,80.8,J15,
RH59805,81.2,J15,
RH59806,81.5,J15,
RH59807,81.9,J15,
RH59808,82.2,J16,
RH59809,82.5,J16,
RH59810,82.4,J16,
RH59811,82.6,J16,
RH59812,82.7,J16,
RH59813,83.2,J16,
RH59814,83.5,J17,
RH59815,83.5,J17,
RH59816,83.6,J17,
RH59817,83.6,J17,
RH59818,83.5,J17,
RH59819,83.3,J17,
RH59820,83.2,J18,
RH59821,82.8,J18,
RH59822,82.7,J18,
RH59823,82.9,J18,
RH59824,82.4,J18,
RH59825,82.6,J18,
RH59826,82.8,J19,
RH59827,82.8,J19,
RH59828,83.2,J19,
RH59829,83.3,J19,
RH59830,83.9,J19,
RH59831,84.5,J19,
RH59832,84.8,J20,
RH59833,85.2,J20,
RH59834,85.5,J20,
RH59835,85.9,J20,
RH59836,86.1,J20,
RH59837,85.2,J20,
RH59838,84.6,J21,
RH59839,84.2,J21,
RH59840,83.9,J21,
RH59841,83.4,J21,
RH59842,84,J21,
RH59843,84.5,J21,
RH59844,85.1,J22,
RH59845,85.5,J22,
RH59846,85.2,J22,
RH59847,85.1,J22,
RH59848,84.6,J22,
RH59849,83.8,J22,
RH59850,83.1,J23,
RH59851,82.6,J23,
RH59852,82,J23,
RH59853,81.9,J23,
RH59854,82.4,J23,
RH59855,82.3,J23,
RH59856,81.3,J24,
RH59857,79.7,J24,
RH59858,79.4,J24,
RH59859,77.5,J24,
RH59860,76.2,J24,
RH59861,74.2,J24,
RH59862,72.9,J1,
RH59863,73.3,J1,
RH59864,68.2,J1,
RH59865,66.1,J1,
RH59866,65.7,J1,
RH59867,64.8,J1,
RH59868,62.7,J2,
RH59869,63.6,J2,
RH59870,63.2,J2,
RH59871,63.5,J2,
RH59872,65.6,J2,
RH59873,66,J2,
RH59874,65.9,J3,
RH59875,66.6,J3,
RH59876,64,J3,
RH59877,62.2,J3,
RH59878,62.8,J3,
RH59879,63,J3,
RH59880,62.3,J4,
RH59881,62.9,J4,
RH59882,62.6,J4,
RH59883,61.4,J4,
RH59884,62.7,J4,
RH59885,63.1,J4,
RH59886,62.7,J5,
RH59887,64.6,J5,
RH59888,65,J5,
RH59889,66.2,J5,
RH59890,64.8,J5,
RH59891,62,J5,
RH59892,63,J6,
RH59893,61.6,J6,
RH59894,61.3,J6,
RH59895,61.6,J6,
RH59896,61.6,J6,
RH59897,63.1,J6,
RH59898,63.9,J7,
RH59899,65.6,J7,
RH59900,67.5,J7,
RH59901,68.5,J7,
RH59902,70.2,J7,
RH59903,70.6,J7,
RH59904,71.9,J8,
RH59905,73.2,J8,
RH59906,73.2,J8,
RH59907,71.9,J8,
RH59908,71.6,J8,
RH59909,70.6,J8,
RH59910,70.3,J9,
RH59911,69.7,J9,
RH59912,70.7,J9,
RH59913,70.8,J9,
RH59914,70.2,J9,
RH59915,70.5,J9,
RH59916,71.6,J10,
RH59917,72.9,J10,
RH59918,72.9,J10,
RH59919,72.8,J10,
RH59920,73.1,J10,
RH59921,73.9,J10,
RH59922,74.6,J11,
RH59923,75.1,J11,
RH59924,75.3,J11,
RH59925,75.2,J11,
RH59926,75.2,J11,
RH59927,75,J11,
RH59928,75,J12,
RH59929,75.1,J12,
RH59930,76.1,J12,
RH59931,76.9,J12,
RH59932,77.3,J12,
RH59933,78.3,J12,
RH59934,78.4,J13,
RH59935,79.1,J13,
RH59936,79.9,J13,
RH59937,80.6,J13,
RH59938,81.3,J13,
RH59939,81.7,J13,
RH59940,81.9,J14,
RH59941,81.9,J14,
RH59942,81.5,J14,
RH59943,81.2,J14,
RH59944,81,J14,
RH59945,80.4,J14,
RH59946,80.1,J15,
RH59947,80.1,J15,
RH59948,79.8,J15,
RH59949,79.8,J15,
RH59950,80.1,J15,
RH59951,80,J15,
RH59952,80.2,J16,
RH59953,81.7,J16,
RH59954,83,J16,
RH59955,84.5,J16,
RH59956,85.2,J16,
RH59957,84.9,J16,
RH59958,84.3,J17,
RH59959,84.6,J17,
RH59960,84.7,J17,
RH59961,84.8,J17,
RH59962,85.4,J17,
RH59963,85.7,J17,
RH59964,86.2,J18,
RH59965,86.8,J18,
RH59966,87.1,J18,
RH59967,87.5,J18,
RH59968,88,J18,
RH59969,88.4,J18,
RH59970,88.6,J19,
RH59971,88.8,J19,
RH59972,89.1,J19,
RH59973,89.5,J19,
RH59974,89.6,J19,
RH59975,89.9,J19,
RH59976,90,J20,
RH59977,90.1,J20,
RH59978,90.3,J20,
RH59979,90.4,J20,
RH59980,90.3,J20,
RH59981,90.3,J20,
RH59982,90.5,J21,
RH59983,90.5,J21,
RH59984,90.4,J21,
RH59985,90.5,J21,
RH59986,91.1,J21,
RH59987,91.5,J21,
RH59988,91.7,J22,
RH59989,92.3,J22,
RH59990,92.6,J22,
RH59991,92.7,J22,
RH59992,92.6,J22,
RH59993,92.1,J22,
RH59994,90.3,J23,
RH59995,87.3,J23,
RH59996,85.7,J23,
RH59997,84.7,J23,
RH59998,83.6,J23,
RH59999,82.6,J23,
RH60000,81.4,J24,
RH60001,80.5,J24,
RH60002,80.1,J24,
RH60003,80.4,J24,
RH60004,79.8,J24,
RH60005,78.2,J24,
RH60006,76.4,J1,
RH60007,74.5,J1,
RH60008,72.9,J1,
RH60009,71.9,J1,
RH60010,71.5,J1,
RH60011,71.5,J1,
RH60012,68,J2,
RH60013,67.6,J2,
RH60014,66.2,J2,
RH60015,64.6,J2,
RH60016,62.7,J2,
RH60017,61.8,J2,
RH60018,61,J3,
RH60019,59.2,J3,
RH60020,58.3,J3,
RH60021,59.6,J3,
RH60022,57.8,J3,
RH60023,56.3,J3,
RH60024,56.2,J4,
RH60025,54.8,J4,
RH60026,53.5,J4,
RH60027,53.6,J4,
RH60028,52.7,J4,
RH60029,50.4,J4,
RH60030,50.3,J5,
RH60031,50.2,J5,
RH60032,52.4,J5,
RH60033,53.9,J5,
RH60034,54.8,J5,
RH60035,53.1,J5,
RH60036,54.2,J6,
RH60037,55.7,J6,
RH60038,55.6,J6,
RH60039,56.6,J6,
RH60040,56.8,J6,
RH60041,56,J6,
RH60042,55.9,J7,
RH60043,54.7,J7,
RH60044,51.5,J7,
RH60045,51.2,J7,
RH60046,61.4,J7,
RH60047,66.2,J7,
RH60048,64.8,J8,
RH60049,63.9,J8,
RH60050,63.9,J8,
RH60051,64,J8,
RH60052,64.1,J8,
RH60053,63.1,J8,
RH60054,63.9,J9,
RH60055,65.5,J9,
RH60056,68.3,J9,
RH60057,70.4,J9,
RH60058,71.9,J9,
RH60059,72.5,J9,
RH60060,72,J10,
RH60061,72.9,J10,
RH60062,73.8,J10,
RH60063,75.3,J10,
RH60064,75.7,J10,
RH60065,74.7,J10,
RH60066,75.6,J11,
RH60067,77.4,J11,
RH60068,75.9,J11,
RH60069,74.4,J11,
RH60070,78,J11,
RH60071,80.5,J11,
RH60072,80.8,J12,
RH60073,80,J12,
RH60074,79.3,J12,
RH60075,80.2,J12,
RH60076,81.3,J12,
RH60077,81,J12,
RH60078,82.2,J13,
RH60079,82.6,J13,
RH60080,82.7,J13,
RH60081,82.7,J13,
RH60082,83.1,J13,
RH60083,82.5,J13,
RH60084,82.1,J14,
RH60085,81.9,J14,
RH60086,82.2,J14,
RH60087,82.2,J14,
RH60088,82.4,J14,
RH60089,82.5,J14,
RH60090,82.4,J15,
RH60091,83.4,J15,
RH60092,82.9,J15,
RH60093,82.7,J15,
RH60094,83.2,J15,
RH60095,82.8,J15,
RH60096,82.1,J16,
RH60097,82.4,J16,
RH60098,83.3,J16,
RH60099,83.5,J16,
RH60100,83.6,J16,
RH60101,83.6,J16,
RH60102,83.4,J17,
RH60103,83.5,J17,
RH60104,83.1,J17,
RH60105,83.1,J17,
RH60106,83.6,J17,
RH60107,83.7,J17,
RH60108,84,J18,
RH60109,84.2,J18,
RH60110,83.8,J18,
RH60111,83.3,J18,
RH60112,83.1,J18,
RH60113,83,J18,
RH60114,82.6,J19,
RH60115,82.8,J19,
RH60116,82.7,J19,
RH60117,83.4,J19,
RH60118,84,J19,
RH60119,84.6,J19,
RH60120,83.8,J20,
RH60121,83.7,J20,
RH60122,84,J20,
RH60123,84.6,J20,
RH60124,85,J20,
RH60125,85.1,J20,
RH60126,84.9,J21,
RH60127,84.7,J21,
RH60128,84.9,J21,
RH60129,86.1,J21,
RH60130,88,J21,
RH60131,89.1,J21,
RH60132,89.9,J22,
RH60133,90.2,J22,
RH60134,90.2,J22,
RH60135,90.4,J22,
RH60136,90.4,J22,
RH60137,89,J22,
RH60138,87.6,J23,
RH60139,86.5,J23,
RH60140,85.2,J23,
RH60141,83,J23,
RH60142,81.3,J23,
RH60143,79,J23,
RH60144,76.9,J24,
RH60145,75.4,J24,
RH60146,74.2,J24,
RH60147,73.8,J24,
RH60148,73.9,J24,
RH60149,72.7,J24,
RH60150,69.6,J1,
RH60151,69.9,J1,
RH60152,70.7,J1,
RH60153,71,J1,
RH60154,69.5,J1,
RH60155,67.9,J1,
RH60156,67.1,J2,
RH60157,66.5,J2,
RH60158,66,J2,
RH60159,63.6,J2,
RH60160,60.5,J2,
RH60161,58.8,J2,
RH60162,56.1,J3,
RH60163,55,J3,
RH60164,55.9,J3,
RH60165,57.5,J3,
RH60166,58.2,J3,
RH60167,56.5,J3,
RH60168,54.3,J4,
RH60169,54,J4,
RH60170,51.7,J4,
RH60171,48.9,J4,
RH60172,48.3,J4,
RH60173,47.7,J4,
RH60174,48.8,J5,
RH60175,48.8,J5,
RH60176,53.4,J5,
RH60177,53.1,J5,
RH60178,53.5,J5,
RH60179,53.7,J5,
RH60180,57.4,J6,
RH60181,58.6,J6,
RH60182,56.6,J6,
RH60183,57.3,J6,
RH60184,56.4,J6,
RH60185,56.9,J6,
RH60186,60,J7,
RH60187,80.2,J7,
RH60188,78.8,J7,
RH60189,81,J7,
RH60190,81.5,J7,
RH60191,84.4,J7,
RH60192,88.3,J8,
RH60193,85.1,J8,
RH60194,84.2,J8,
RH60195,85.4,J8,
RH60196,85.5,J8,
RH60197,83.9,J8,
RH60198,82.1,J9,
RH60199,80.4,J9,
RH60200,80.1,J9,
RH60201,81.6,J9,
RH60202,79.9,J9,
RH60203,79.9,J9,
RH60204,81.5,J10,
RH60205,82.1,J10,
RH60206,82.6,J10,
RH60207,83.2,J10,
RH60208,82.3,J10,
RH60209,82.9,J10,
RH60210,82.4,J11,
RH60211,82.6,J11,
RH60212,84.2,J11,
RH60213,83.9,J11,
RH60214,83.9,J11,
RH60215,82.9,J11,
RH60216,82.1,J12,
RH60217,84.3,J12,
RH60218,85.1,J12,
RH60219,85.2,J12,
RH60220,85.4,J12,
RH60221,85.1,J12,
RH60222,85,J13,
RH60223,86.2,J13,
RH60224,86.5,J13,
RH60225,87.4,J13,
RH60226,88.5,J13,
RH60227,89.2,J13,
RH60228,89.6,J14,
RH60229,89.8,J14,
RH60230,90,J14,
RH60231,90.1,J14,
RH60232,89.5,J14,
RH60233,88.7,J14,
RH60234,88.7,J15,
RH60235,89.3,J15,
RH60236,90.1,J15,
RH60237,91.1,J15,
RH60238,91.9,J15,
RH60239,92,J15,
RH60240,91.9,J16,
RH60241,91.4,J16,
RH60242,91.3,J16,
RH60243,91.8,J16,
RH60244,91.7,J16,
RH60245,91.8,J16,
RH60246,91.9,J17,
RH60247,92.1,J17,
RH60248,92.6,J17,
RH60249,93,J17,
RH60250,93.3,J17,
RH60251,93.6,J17,
RH60252,93.4,J18,
RH60253,93.7,J18,
RH60254,93.8,J18,
RH60255,94.1,J18,
RH60256,94.6,J18,
RH60257,95,J18,
RH60258,95.2,J19,
RH60259,95.2,J19,
RH60260,94.9,J19,
RH60261,93.6,J19,
RH60262,93.3,J19,
RH60263,93.7,J19,
RH60264,94.3,J20,
RH60265,94.5,J20,
RH60266,95.1,J20,
RH60267,95,J20,
RH60268,94,J20,
RH60269,94.2,J20,
RH60270,94.5,J21,
RH60271,94.3,J21,
RH60272,94.7,J21,
RH60273,94.8,J21,
RH60274,95,J21,
RH60275,95.2,J21,
RH60276,95.3,J22,
